key,value
212022000,16.613
212025600,15.975
212029200,15.366
212032800,14.828
212036400,14.395
212040000,14.099
212043600,13.958
212047200,13.982
212050800,14.169
212054400,14.505
212058000,14.968
212061600,15.525
212065200,16.138
212068800,16.766
212072400,17.365
212076000,17.894
212079600,18.316
212083200,18.604
212086800,18.736
212090400,18.705
212094000,18.511
212097600,18.169
212101200,17.7
212104800,17.138
212108400,16.519
212112000,15.886
212115600,15.282
212119200,14.748
212122800,14.32
212126400,14.026
212130000,13.886
212133600,13.909
212137200,14.094
212140800,14.428
212144400,14.887
212148000,15.439
212151600,16.047
212155200,16.669
212158800,17.263
212162400,17.787
212166000,18.206
212169600,18.491
212173200,18.622
212176800,18.591
212180400,18.399
212184000,18.059
212187600,17.595
212191200,17.037
212194800,16.423
212198400,15.796
212202000,15.197
212205600,14.667
212209200,14.242
212212800,13.951
212216400,13.812
212220000,13.835
212223600,14.019
212227200,14.349
212230800,14.804
212234400,15.351
212238000,15.954
212241600,16.571
212245200,17.159
212248800,17.679
212252400,18.094
212256000,18.376
212259600,18.507
212263200,18.475
212266800,18.285
212270400,17.948
212274000,17.487
212277600,16.934
212281200,16.326
212284800,15.704
212288400,15.11
212292000,14.585
212295600,14.163
212299200,13.874
212302800,13.737
212306400,13.76
212310000,13.941
212313600,14.269
212317200,14.719
212320800,15.262
212324400,15.86
212328000,16.471
212331600,17.054
212335200,17.569
212338800,17.98
212342400,18.26
212346000,18.389
212349600,18.358
212353200,18.169
212356800,17.835
212360400,17.378
212364000,16.83
212367600,16.227
212371200,15.61
212374800,15.022
212378400,14.501
212382000,14.083
212385600,13.796
212389200,13.66
212392800,13.683
212396400,13.863
212400000,14.187
212403600,14.634
212407200,15.171
212410800,15.763
212414400,16.369
212418000,16.947
212421600,17.457
212425200,17.865
212428800,18.142
212432400,18.27
212436000,18.239
212439600,18.051
212443200,17.72
212446800,17.267
212450400,16.724
212454000,16.126
212457600,15.515
212461200,14.931
212464800,14.415
212468400,14.001
212472000,13.717
212475600,13.582
212479200,13.604
212482800,13.782
212486400,14.104
212490000,14.546
212493600,15.079
212497200,15.666
212500800,16.266
212504400,16.838
212508000,17.344
212511600,17.748
212515200,18.022
212518800,18.149
212522400,18.118
212526000,17.932
212529600,17.604
212533200,17.155
212536800,16.616
212540400,16.024
212544000,15.418
212547600,14.84
212551200,14.328
212554800,13.918
212558400,13.636
212562000,13.502
212565600,13.524
212569200,13.701
212572800,14.019
212576400,14.458
212580000,14.985
212583600,15.567
212587200,16.161
212590800,16.728
212594400,17.229
212598000,17.629
212601600,17.901
212605200,18.026
212608800,17.995
212612400,17.811
212616000,17.486
212619600,17.041
212623200,16.507
212626800,15.92
212630400,15.32
212634000,14.747
212637600,14.24
212641200,13.833
212644800,13.554
212648400,13.421
212652000,13.443
212655600,13.618
212659200,13.933
212662800,14.367
212666400,14.89
212670000,15.466
212673600,16.055
212677200,16.616
212680800,17.112
212684400,17.509
212688000,17.778
212691600,17.902
212695200,17.871
212698800,17.689
212702400,17.366
212706000,16.926
212709600,16.397
212713200,15.815
212716800,15.22
212720400,14.653
212724000,14.15
212727600,13.747
212731200,13.471
212734800,13.339
212738400,13.361
212742000,13.534
212745600,13.846
212749200,14.276
212752800,14.794
212756400,15.364
212760000,15.947
212763600,16.503
212767200,16.994
212770800,17.387
212774400,17.653
212778000,17.776
212781600,17.746
212785200,17.565
212788800,17.245
212792400,16.808
212796000,16.284
212799600,15.708
212803200,15.119
212806800,14.557
212810400,14.059
212814000,13.66
212817600,13.386
212821200,13.255
212824800,13.277
212828400,13.448
212832000,13.757
212835600,14.183
212839200,14.696
212842800,15.26
212846400,15.838
212850000,16.388
212853600,16.875
212857200,17.263
212860800,17.527
212864400,17.648
212868000,17.618
212871600,17.439
212875200,17.122
212878800,16.69
212882400,16.171
212886000,15.6
212889600,15.017
212893200,14.46
212896800,13.967
212900400,13.572
212904000,13.3
212907600,13.171
212911200,13.192
212914800,13.361
212918400,13.667
212922000,14.089
212925600,14.596
212929200,15.155
212932800,15.727
212936400,16.272
212940000,16.754
212943600,17.138
212947200,17.399
212950800,17.519
212954400,17.489
212958000,17.312
212961600,16.998
212965200,16.57
212968800,16.056
212972400,15.491
212976000,14.913
212979600,14.361
212983200,13.873
212986800,13.482
212990400,13.213
212994000,13.084
212997600,13.105
213001200,13.273
213004800,13.576
213008400,13.993
213012000,14.496
213015600,15.049
213019200,15.615
213022800,16.155
213026400,16.631
213030000,17.012
213033600,17.27
213037200,17.389
213040800,17.359
213044400,17.183
213048000,16.872
213051600,16.448
213055200,15.939
213058800,15.38
213062400,14.808
213066000,14.261
213069600,13.778
213073200,13.39
213076800,13.124
213080400,12.997
213084000,13.017
213087600,13.183
213091200,13.483
213094800,13.896
213098400,14.394
213102000,14.941
213105600,15.501
213109200,16.035
213112800,16.507
213116400,16.884
213120000,17.139
213123600,17.257
213127200,17.227
213130800,17.053
213134400,16.745
213138000,16.325
213141600,15.821
213145200,15.267
213148800,14.701
213152400,14.16
213156000,13.682
213159600,13.298
213163200,13.034
213166800,12.908
213170400,12.929
213174000,13.093
213177600,13.389
213181200,13.798
213184800,14.29
213188400,14.832
213192000,15.386
213195600,15.915
213199200,16.382
213202800,16.754
213206400,17.007
213210000,17.123
213213600,17.094
213217200,16.921
213220800,16.617
213224400,16.201
213228000,15.702
213231600,15.154
213235200,14.593
213238800,14.058
213242400,13.584
213246000,13.204
213249600,12.943
213253200,12.819
213256800,12.838
213260400,13.001
213264000,13.294
213267600,13.699
213271200,14.186
213274800,14.722
213278400,15.27
213282000,15.793
213285600,16.255
213289200,16.624
213292800,16.874
213296400,16.989
213300000,16.96
213303600,16.789
213307200,16.487
213310800,16.076
213314400,15.582
213318000,15.039
213321600,14.484
213325200,13.954
213328800,13.486
213332400,13.11
213336000,12.851
213339600,12.728
213343200,12.747
213346800,12.908
213350400,13.198
213354000,13.598
213357600,14.08
213361200,14.61
213364800,15.153
213368400,15.67
213372000,16.127
213375600,16.492
213379200,16.739
213382800,16.853
213386400,16.824
213390000,16.654
213393600,16.356
213397200,15.949
213400800,15.46
213404400,14.923
213408000,14.374
213411600,13.85
213415200,13.386
213418800,13.014
213422400,12.758
213426000,12.636
213429600,12.655
213433200,12.814
213436800,13.101
213440400,13.496
213444000,13.973
213447600,14.498
213451200,15.034
213454800,15.546
213458400,15.998
213462000,16.358
213465600,16.603
213469200,16.715
213472800,16.686
213476400,16.519
213480000,16.224
213483600,15.821
213487200,15.337
213490800,14.806
213494400,14.262
213498000,13.744
213501600,13.285
213505200,12.916
213508800,12.663
213512400,12.542
213516000,12.561
213519600,12.718
213523200,13.002
213526800,13.394
213530400,13.865
213534000,14.384
213537600,14.914
213541200,15.421
213544800,15.867
213548400,16.224
213552000,16.466
213555600,16.577
213559200,16.548
213562800,16.382
213566400,16.09
213570000,15.691
213573600,15.213
213577200,14.687
213580800,14.15
213584400,13.637
213588000,13.183
213591600,12.818
213595200,12.568
213598800,12.448
213602400,12.467
213606000,12.622
213609600,12.903
213613200,13.29
213616800,13.756
213620400,14.269
213624000,14.794
213627600,15.294
213631200,15.736
213634800,16.088
213638400,16.327
213642000,16.437
213645600,16.408
213649200,16.244
213652800,15.955
213656400,15.561
213660000,15.088
213663600,14.568
213667200,14.036
213670800,13.529
213674400,13.079
213678000,12.719
213681600,12.471
213685200,12.353
213688800,12.371
213692400,12.525
213696000,12.802
213699600,13.185
213703200,13.645
213706800,14.153
213710400,14.671
213714000,15.166
213717600,15.603
213721200,15.951
213724800,16.188
213728400,16.296
213732000,16.268
213735600,16.105
213739200,15.819
213742800,15.429
213746400,14.961
213750000,14.447
213753600,13.921
213757200,13.419
213760800,12.975
213764400,12.619
213768000,12.374
213771600,12.257
213775200,12.275
213778800,12.426
213782400,12.701
213786000,13.079
213789600,13.534
213793200,14.035
213796800,14.548
213800400,15.037
213804000,15.469
213807600,15.813
213811200,16.047
213814800,16.154
213818400,16.126
213822000,15.965
213825600,15.682
213829200,15.297
213832800,14.834
213836400,14.325
213840000,13.805
213843600,13.309
213847200,12.87
213850800,12.517
213854400,12.275
213858000,12.159
213861600,12.177
213865200,12.327
213868800,12.598
213872400,12.971
213876000,13.422
213879600,13.917
213883200,14.424
213886800,14.907
213890400,15.334
213894000,15.674
213897600,15.905
213901200,16.01
213904800,15.983
213908400,15.824
213912000,15.544
213915600,15.163
213919200,14.705
213922800,14.202
213926400,13.688
213930000,13.198
213933600,12.764
213937200,12.415
213940800,12.176
213944400,12.061
213948000,12.078
213951600,12.226
213955200,12.494
213958800,12.863
213962400,13.308
213966000,13.798
213969600,14.299
213973200,14.776
213976800,15.198
213980400,15.534
213984000,15.762
213987600,15.866
213991200,15.839
213994800,15.682
213998400,15.405
214002000,15.028
214005600,14.576
214009200,14.079
214012800,13.571
214016400,13.086
214020000,12.656
214023600,12.312
214027200,12.075
214030800,11.962
214034400,11.979
214038000,12.125
214041600,12.39
214045200,12.754
214048800,13.194
214052400,13.678
214056000,14.173
214059600,14.644
214063200,15.061
214066800,15.393
214070400,15.618
214074000,15.721
214077600,15.694
214081200,15.538
214084800,15.265
214088400,14.892
214092000,14.445
214095600,13.954
214099200,13.452
214102800,12.972
214106400,12.548
214110000,12.208
214113600,11.974
214117200,11.861
214120800,11.878
214124400,12.023
214128000,12.284
214131600,12.644
214135200,13.078
214138800,13.556
214142400,14.045
214146000,14.512
214149600,14.923
214153200,15.251
214156800,15.474
214160400,15.575
214164000,15.548
214167600,15.394
214171200,15.124
214174800,14.756
214178400,14.314
214182000,13.828
214185600,13.332
214189200,12.858
214192800,12.439
214196400,12.103
214200000,11.871
214203600,11.76
214207200,11.777
214210800,11.919
214214400,12.178
214218000,12.534
214221600,12.962
214225200,13.434
214228800,13.917
214232400,14.378
214236000,14.784
214239600,15.108
214243200,15.328
214246800,15.428
214250400,15.401
214254000,15.249
214257600,14.982
214261200,14.618
214264800,14.181
214268400,13.702
214272000,13.211
214275600,12.744
214279200,12.329
214282800,11.997
214286400,11.768
214290000,11.659
214293600,11.675
214297200,11.815
214300800,12.07
214304400,12.422
214308000,12.845
214311600,13.312
214315200,13.788
214318800,14.243
214322400,14.644
214326000,14.964
214329600,15.181
214333200,15.28
214336800,15.253
214340400,15.103
214344000,14.839
214347600,14.48
214351200,14.048
214354800,13.574
214358400,13.09
214362000,12.628
214365600,12.219
214369200,11.89
214372800,11.664
214376400,11.556
214380000,11.572
214383600,11.711
214387200,11.962
214390800,12.309
214394400,12.727
214398000,13.188
214401600,13.659
214405200,14.108
214408800,14.504
214412400,14.82
214416000,15.034
214419600,15.131
214423200,15.105
214426800,14.956
214430400,14.696
214434000,14.34
214437600,13.914
214441200,13.446
214444800,12.968
214448400,12.511
214452000,12.107
214455600,11.783
214459200,11.559
214462800,11.452
214466400,11.468
214470000,11.605
214473600,11.853
214477200,12.196
214480800,12.609
214484400,13.063
214488000,13.528
214491600,13.971
214495200,14.362
214498800,14.674
214502400,14.885
214506000,14.981
214509600,14.955
214513200,14.809
214516800,14.551
214520400,14.2
214524000,13.78
214527600,13.317
214531200,12.845
214534800,12.394
214538400,11.995
214542000,11.674
214545600,11.454
214549200,11.348
214552800,11.364
214556400,11.499
214560000,11.744
214563600,12.082
214567200,12.489
214570800,12.938
214574400,13.397
214578000,13.834
214581600,14.22
214585200,14.528
214588800,14.736
214592400,14.831
214596000,14.805
214599600,14.66
214603200,14.406
214606800,14.059
214610400,13.644
214614000,13.188
214617600,12.721
214621200,12.276
214624800,11.882
214628400,11.565
214632000,11.348
214635600,11.243
214639200,11.258
214642800,11.392
214646400,11.634
214650000,11.967
214653600,12.369
214657200,12.812
214660800,13.265
214664400,13.697
214668000,14.078
214671600,14.381
214675200,14.587
214678800,14.68
214682400,14.654
214686000,14.511
214689600,14.26
214693200,13.918
214696800,13.508
214700400,13.057
214704000,12.597
214707600,12.157
214711200,11.768
214714800,11.456
214718400,11.241
214722000,11.137
214725600,11.152
214729200,11.284
214732800,11.523
214736400,11.852
214740000,12.249
214743600,12.685
214747200,13.132
214750800,13.558
214754400,13.934
214758000,14.234
214761600,14.436
214765200,14.528
214768800,14.503
214772400,14.362
214776000,14.114
214779600,13.776
214783200,13.371
214786800,12.926
214790400,12.472
214794000,12.038
214797600,11.654
214801200,11.345
214804800,11.133
214808400,11.031
214812000,11.046
214815600,11.175
214819200,11.411
214822800,11.736
214826400,12.127
214830000,12.558
214833600,12.999
214837200,13.419
214840800,13.79
214844400,14.086
214848000,14.286
214851600,14.376
214855200,14.351
214858800,14.211
214862400,13.967
214866000,13.633
214869600,13.234
214873200,12.795
214876800,12.346
214880400,11.918
214884000,11.539
214887600,11.234
214891200,11.025
214894800,10.924
214898400,10.938
214902000,11.066
214905600,11.299
214909200,11.619
214912800,12.005
214916400,12.43
214920000,12.865
214923600,13.28
214927200,13.645
214930800,13.937
214934400,14.134
214938000,14.223
214941600,14.198
214945200,14.061
214948800,13.819
214952400,13.49
214956000,13.096
214959600,12.662
214963200,12.22
214966800,11.797
214970400,11.423
214974000,11.123
214977600,10.916
214981200,10.817
214984800,10.831
214988400,10.957
214992000,11.186
214995600,11.502
214999200,11.882
215002800,12.302
215006400,12.731
215010000,13.14
215013600,13.5
215017200,13.788
215020800,13.982
215024400,14.07
215028000,14.045
215031600,13.909
215035200,13.671
215038800,13.346
215042400,12.957
215046000,12.53
215049600,12.093
215053200,11.676
215056800,11.307
215060400,11.011
215064000,10.807
215067600,10.708
215071200,10.722
215074800,10.846
215078400,11.072
215082000,11.384
215085600,11.759
215089200,12.173
215092800,12.596
215096400,12.999
215100000,13.354
215103600,13.638
215107200,13.83
215110800,13.916
215114400,13.892
215118000,13.757
215121600,13.522
215125200,13.202
215128800,12.818
215132400,12.396
215136000,11.966
215139600,11.554
215143200,11.19
215146800,10.898
215150400,10.697
215154000,10.6
215157600,10.613
215161200,10.736
215164800,10.958
215168400,11.265
215172000,11.636
215175600,12.043
215179200,12.46
215182800,12.858
215186400,13.208
215190000,13.488
215193600,13.677
215197200,13.762
215200800,13.738
215204400,13.605
215208000,13.373
215211600,13.057
215215200,12.679
215218800,12.263
215222400,11.838
215226000,11.432
215229600,11.073
215233200,10.785
215236800,10.586
215240400,10.491
215244000,10.504
215247600,10.624
215251200,10.844
215254800,11.147
215258400,11.512
215262000,11.914
215265600,12.325
215269200,12.716
215272800,13.062
215276400,13.337
215280000,13.523
215283600,13.607
215287200,13.583
215290800,13.453
215294400,13.224
215298000,12.912
215301600,12.539
215305200,12.129
215308800,11.71
215312400,11.31
